logFC	logCPM	F	PValue	FDR	Nhood	SpatialFDR	seurat_clusters	seurat_clusters_fraction
1	0.797750658257813	6.38076062881918	4.53669489053226	0.0405735558999015	0.0789845040886619	1	0.0760037307050637	Mixed	0.381294964028777
2	-1.2440581674396	6.89748838257548	19.4896853485843	9.89426548110778e-05	0.000477687427610626	2	0.00038903604605945	7	0.860520094562648
3	-0.922980202538271	6.90700881642936	11.1639944952903	0.00205234487374153	0.00637313048916371	3	0.0057349449640542	19	1
4	0.490654485733959	6.88934948128164	3.71800192674945	0.0623022030565864	0.112548356753906	4	0.10918397835998	4	0.818396226415094
5	0.520992323958411	6.89107359416639	1.5584710995884	0.220658986298388	0.315153593356191	5	0.311653246178721	3	0.729166666666667
6	0.521128353691997	6.86882627071339	2.65572636684622	0.11251992394313	0.183036270028657	6	0.179138421202079	10	1
7	-0.335586341247878	6.96285334788859	1.39574685435274	0.245720080014137	0.342609885224247	7	0.338872360509597	10	1
8	6.1002297176244	6.62691033981233	101.502830618185	1.08183760593918e-11	1.14906608573682e-09	8	6.71275178640148e-10	31	0.770348837209302
9	-2.44174919975075	6.74940765595534	54.4268025693188	3.91875472071109e-08	6.16167943925706e-07	9	4.10919393530688e-07	16	1
10	-1.50753619463728	6.53818481052209	14.7520764620234	0.000526323254728823	0.00201489472544035	10	0.00173615182196479	28	0.805732484076433
11	0.320512183046026	7.4815994911909	0.990364164670999	0.326756606821739	0.42904524603857	11	0.42565476288058	0	1
12	-0.580507178821555	6.90665371030381	3.80155126761555	0.0595785793677816	0.108532277325733	12	0.105268755788589	0	0.932203389830508
13	0.68096678876946	6.7855422655218	5.24219615127888	0.0284454269653909	0.0586081649411626	13	0.0558644527155266	Mixed	0.697368421052632
14	-0.735087899675765	6.40509884154596	4.21829759903326	0.0479689416864071	0.0907174262379744	14	0.0875931078806174	Mixed	0.661016949152542
15	-2.59275977411807	6.64193283523398	20.282805367285	7.87444383975744e-05	0.000394632094020391	15	0.000318688875206297	33	0.996904024767802
16	-1.89514615170845	7.01781630364152	24.9410978529686	1.86929340821567e-05	0.000114321240223954	16	8.81951673373052e-05	11	1
17	2.0879915185613	6.55751471091177	12.1490849857829	0.00138660275596783	0.00458631969713031	17	0.0040756478809727	35	1
18	0.490234530839858	6.46591063629962	0.950999441004909	0.336547773638772	0.439089662164923	18	0.435720288427895	Mixed	0.580985915492958
19	-1.23439631502624	6.97007340134792	12.9686823930038	0.00102542841678259	0.0035496123679049	19	0.00312337343705947	8	1
20	-1.67860248742725	6.20223432774299	20.5386004140382	7.14920006511861e-05	0.000361945639483558	20	0.000291631634565915	8	0.918032786885246
21	0.141634459201633	7.18041129040865	0.220056633851909	0.642022223404872	0.723744160422052	21	0.721317906415433	0	1
22	0.114114362044143	6.80901002620064	0.186290107473494	0.668775516822268	0.745798623805762	22	0.74369534896914	Mixed	0.5935960591133
23	-0.558580573933973	6.74437001910372	3.18821545019101	0.0832071744065242	0.142918639830325	23	0.139360662946555	2	0.901098901098901
24	0.924741697848814	5.73396508464578	3.23046509461554	0.0812604963543799	0.14002959248774	24	0.136498318732857	Mixed	0.623456790123457
25	1.19495229899052	6.8614439128885	4.10342585067676	0.0509308684695381	0.0954002897065724	25	0.0922330314708511	14	1
26	-0.507650612432487	7.04587538568477	2.92925474056891	0.0962013880621204	0.160886929360317	26	0.157210726051609	2	0.701646090534979
27	-2.79289611973645	7.44500696063167	42.0334191015488	2.32436485573988e-07	2.72152011061827e-06	27	1.88428698553622e-06	13	1
28	-0.579437316301268	6.79011359873536	3.32881153912315	0.077125904126893	0.134225637193919	28	0.130723727315035	Mixed	0.608465608465608
29	-0.869747743168815	7.05012990402697	9.02000902612861	0.00501448986548568	0.0134872932841965	29	0.0124025253458155	Mixed	0.568788501026694
30	0.0353070742027879	7.35039437731178	0.0136908577046692	0.907549398476976	0.933904795327614	30	0.933472543381244	2	0.836700336700337
31	1.06275234865913	7.14565351048774	14.1678108124905	0.000640391827623804	0.00238747798486253	31	0.00206939165062058	4	0.998073217726397
32	-0.753886529959452	6.8881070307167	6.53502797374389	0.0152664952106656	0.0347341964257526	32	0.0326859094950654	29	1
33	-0.564584773649335	6.91373739970636	3.39059746172699	0.0743997391550776	0.130352951500623	33	0.126897989115775	9	0.973429951690821
34	0.370088772073908	6.66824560373538	1.40312972560188	0.244500107943566	0.341198769752591	34	0.337475090019637	1	0.835654596100279
35	-0.584713365321678	6.66186011222168	3.51381201712856	0.0697189638595485	0.123566268485279	35	0.120133163625548	13	1
36	0.575550001228324	6.66495806016237	2.46588185422402	0.125866214471559	0.200511390638883	36	0.196354344948051	8	1
37	1.35798930889166	7.35963495198445	18.9710002012351	0.000117573023709033	0.000554014306829936	37	0.000454196711238841	4	1
38	-0.506665185631981	6.62472528437076	1.72306864217199	0.198339389778234	0.289364981896191	38	0.285703707012775	14	0.997101449275362
39	0.38915620819453	6.7018003927351	1.6617874526524	0.206154317844138	0.298502036680822	39	0.294689386189589	38	1
40	0.728620109469953	7.0138648148881	4.84024005196801	0.0348353709722883	0.0692867695963101	40	0.0665247519925558	17	0.976645435244161
41	0.331432902890316	5.83630688570329	0.319462375637378	0.575747202746166	0.667312059901997	41	0.664466112076818	Mixed	0.508571428571429
42	0.250459770939174	6.86942697239491	0.731811190988817	0.39834751925732	0.501621017172688	42	0.498498785920572	2	0.839024390243902
43	0.952676523369293	7.47671727197887	9.48870207616777	0.00410191503617376	0.0114147009211873	43	0.010455021415328	Mixed	0.587349397590361
