logFC	logCPM	F	PValue	FDR	Nhood	SpatialFDR	seurat_clusters	seurat_clusters_fraction
1	-0.251697490320045	6.38076062881918	0.497745003352588	0.48534861360695	0.650527133535249	1	0.648303359573981	Mixed	0.381294964028777
2	0.183085125980995	6.89748838257548	0.371804141902543	0.546118546252744	0.6990344254728	2	0.696560904399174	7	0.860520094562648
3	0.124197542334849	6.90700881642936	0.180037478793379	0.674041749920613	0.79683141112137	3	0.793697592779185	19	1
4	-0.673519937175148	6.88934948128164	6.7704203687492	0.0136784707761853	0.0592506043734137	4	0.0564491765599308	4	0.818396226415094
5	0.559979540258399	6.89107359416639	2.16457555172967	0.150679935677404	0.308069323127457	5	0.304332312337507	3	0.729166666666667
6	0.54814335055577	6.86882627071339	3.46395632381976	0.0714899134273618	0.186480630243639	6	0.183065717429628	10	1
7	0.527514867263494	6.96285334788859	3.53507647212651	0.0687640711672911	0.18134411370163	7	0.178194494207513	10	1
8	0.134164024183895	6.62691033981233	0.205912201903208	0.652903793067884	0.782057029003867	8	0.778867117362737	31	0.770348837209302
9	-2.30699775518935	6.74940765595534	21.4173120432686	7.09869719949045e-05	0.000924487282456208	9	0.000774972371925585	16	1
10	0.0389258196109499	6.53818481052209	0.00841568872720109	0.92746063171184	0.957983165856816	10	0.957746736202449	28	0.805732484076433
11	0.362587881181258	7.4815994911909	1.33252498242209	0.256489576670237	0.432901990081922	11	0.427251211226161	0	1
12	0.633546929686765	6.90665371030381	4.54571119539384	0.0403866465832325	0.12578833162324	12	0.122974847100659	0	0.932203389830508
13	-0.718534120974401	6.7855422655218	5.79689515913628	0.0216890961128244	0.0818570708623601	13	0.0790111135955179	Mixed	0.697368421052632
14	-0.389746556472656	6.40509884154596	1.00582411669915	0.323190542672539	0.500385298033386	14	0.495895032220946	Mixed	0.661016949152542
15	3.82470055386437	6.64193283523398	56.3059028601977	1.24102664280784e-08	1.11356571859152e-06	15	8.02217740424553e-07	33	0.996904024767802
16	1.81369052760477	7.01781630364152	22.600113551016	3.7881791195572e-05	0.000550714475635068	16	0.000455584476282851	11	1
17	0.786817660383432	6.55751471091177	3.6868474460749	0.0633531059887131	0.170972901279884	17	0.167911888943958	35	1
18	-0.240187728243877	6.46591063629962	0.237278571587472	0.629393227863614	0.763580727575273	18	0.760980895211694	Mixed	0.580985915492958
19	0.0677579670042783	6.97007340134792	0.0339258439683662	0.854989925982706	0.914372766829753	19	0.91210127801029	8	1
20	-0.507071735619854	6.20223432774299	1.31937355918106	0.258885675943551	0.435126917632234	20	0.429242864583615	8	0.918032786885246
21	0.120954806982579	7.18041129040865	0.16405811437658	0.688011187309595	0.80622697060737	21	0.803266088993241	0	1
22	-0.267653183510806	6.80901002620064	0.994166757416582	0.325842941283178	0.503144811721791	22	0.498618845985399	Mixed	0.5935960591133
23	0.234220743298087	6.74437001910372	0.531286953306981	0.471120481157786	0.638694072463062	23	0.636169502149574	2	0.901098901098901
24	0.497934015757829	5.73396508464578	1.26626183152485	0.268432099985892	0.444963974466843	24	0.438737524069328	Mixed	0.623456790123457
25	1.9159627324451	6.8614439128885	21.9530977514091	4.63109995711898e-05	0.000654072177118744	25	0.000543174059595893	14	1
26	-0.239454675131398	7.04587538568477	0.59343851027013	0.446473171878935	0.616357990197325	26	0.612666513918901	2	0.701646090534979
27	-0.581310888843576	7.44500696063167	1.38119653809942	0.248293298562888	0.424972113261447	27	0.419623855499799	13	1
28	0.104360131261097	6.79011359873536	0.0992393419685392	0.754724390709856	0.850760903497822	28	0.848453408931092	Mixed	0.608465608465608
29	-3.07443076339798	7.05012990402697	60.7860128612276	4.88753300494505e-09	6.60705598032117e-07	29	4.87863077127125e-07	Mixed	0.568788501026694
30	-0.00147194201981978	7.35039437731178	2.56158264948999e-05	0.99599164630756	0.99733304919821	30	0.997250449459213	2	0.836700336700337
31	-0.289120458987116	7.14565351048774	1.14645450894186	0.291913187983026	0.468691095745074	31	0.463057572786505	4	0.998073217726397
32	0.0949784559982356	6.8881070307167	0.0952953584604286	0.759453434144957	0.85368799093033	32	0.851255312882397	29	1
33	0.819622777359601	6.91373739970636	7.40152428184231	0.0102377033810214	0.0483318423006011	33	0.0456725411103241	9	0.973429951690821
34	-0.460925191421674	6.66824560373538	2.13164964169465	0.153560016303632	0.31200589687771	34	0.30817851745464	1	0.835654596100279
35	-1.69832513487767	6.66186011222168	20.7621438969922	6.74931631611439e-05	0.000889541033042052	35	0.000745176511332009	13	1
36	-0.8261559944097	6.66495806016237	4.77736721173872	0.0360240572674888	0.116061259641753	36	0.113383005762457	8	1
37	-0.290496331523126	7.35963495198445	0.970966398058545	0.33147227039057	0.508621924918655	37	0.50390716552799	4	1
38	-0.1327183189904	6.62472528437076	0.108611065147318	0.743810223847681	0.843413059041968	38	0.840883133119997	14	0.997101449275362
39	0.147463838961292	6.7018003927351	0.256095001179386	0.616115444308118	0.75448772468273	39	0.751317935857295	38	1
40	0.646607399318901	7.0138648148881	4.50514468860775	0.0413019717062112	0.127835927294069	40	0.125074713709086	17	0.976645435244161
41	0.229303256060268	5.83630688570329	0.17185114063567	0.681149796442612	0.800958905464432	41	0.797791244432718	Mixed	0.508571428571429
42	-0.0739437674696328	6.86942697239491	0.0648940906504535	0.800472019796829	0.881066739997858	42	0.878279460166135	2	0.839024390243902
43	-0.359171585804464	7.47671727197887	1.43063787418884	0.240021283690991	0.415565792072442	43	0.410482015992489	Mixed	0.587349397590361
44	0.104283438355156	6.90702038365919	0.137772269442113	0.712832734221701	0.823156780873298	44	0.819997590350557	1	1
